"","title","writer","written","rating","word","sentiment_bayes"
"6163","Impressive Collection Worth the Visit.","Moonlight","Feb 2020",5,"enjoy","joy"
"6164","Impressive Collection Worth the Visit.","Moonlight","Feb 2020",5,"visit","unknown"
"6165","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"visit","unknown"
"6166","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"fabulous","unknown"
"6167","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"museum","unknown"
"6168","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"worth","unknown"
"6169","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"wait","unknown"
"6170","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"arrived","unknown"
"6171","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"time","unknown"
"6172","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"entered","unknown"
"6173","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"free","unknown"
"6174","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"quickly","unknown"
"6175","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"queue","unknown"
"6176","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"filled","unknown"
"6177","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"quickly","unknown"
"6178","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"arrived","unknown"
"6179","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"time","unknown"
"6180","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"left","unknown"
"6181","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"queues","unknown"
"6182","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"main","unknown"
"6183","Iconic collection of ancient treasures","Hairgone_Ronay","Feb 2020",5,"gates","unknown"
"6184","Regular visit to the British Museum","deewheel","Feb 2020",5,"british","unknown"
"6185","Regular visit to the British Museum","deewheel","Feb 2020",5,"museum","unknown"
"6186","Regular visit to the British Museum","deewheel","Feb 2020",5,"favourite","unknown"
"6187","Regular visit to the British Museum","deewheel","Feb 2020",5,"museum","unknown"
"6188","Regular visit to the British Museum","deewheel","Feb 2020",5,"age","unknown"
"6189","Regular visit to the British Museum","deewheel","Feb 2020",5,"childrens","unknown"
"6190","Regular visit to the British Museum","deewheel","Feb 2020",5,"favourite","unknown"
"6191","Regular visit to the British Museum","deewheel","Feb 2020",5,"fail","unknown"
"6192","Regular visit to the British Museum","deewheel","Feb 2020",5,"feel","unknown"
"6193","Regular visit to the British Museum","deewheel","Feb 2020",5,"excited","unknown"
"6194","Regular visit to the British Museum","deewheel","Feb 2020",5,"moment","unknown"
"6195","Regular visit to the British Museum","deewheel","Feb 2020",5,"walk","joy"
"6196","Regular visit to the British Museum","deewheel","Feb 2020",5,"gift","unknown"
"6197","Regular visit to the British Museum","deewheel","Feb 2020",5,"shop","unknown"
"6198","Regular visit to the British Museum","deewheel","Feb 2020",5,"children","unknown"
"6199","Regular visit to the British Museum","deewheel","Feb 2020",5,"fleece","unknown"
"6200","8th wonder","Anna G","Feb 2020",5,"british","unknown"
"6201","8th wonder","Anna G","Feb 2020",5,"museum","unknown"
"6202","8th wonder","Anna G","Feb 2020",5,"world","unknown"
"6203","8th wonder","Anna G","Feb 2020",5,"chinese","unknown"
"6204","8th wonder","Anna G","Feb 2020",5,"japanese","unknown"
"6205","8th wonder","Anna G","Feb 2020",5,"egyiptian","unknown"
"6206","8th wonder","Anna G","Feb 2020",5,"exhibitions","unknown"
"6207","8th wonder","Anna G","Feb 2020",5,"otherworldly","unknown"
"6208","Simply unforgetable","Andrew Leo","Feb 2020",5,"museum","unknown"
"6209","Simply unforgetable","Andrew Leo","Feb 2020",5,"world","unknown"
"6210","Simply unforgetable","Andrew Leo","Feb 2020",5,"enjoyed","unknown"
"6211","Simply unforgetable","Andrew Leo","Feb 2020",5,"egyptian","unknown"
"6212","Simply unforgetable","Andrew Leo","Feb 2020",5,"display","unknown"
"6213","Simply unforgetable","Andrew Leo","Feb 2020",5,"collections","unknown"
"6214","Simply unforgetable","Andrew Leo","Feb 2020",5,"vast","unknown"
"6215","Simply unforgetable","Andrew Leo","Feb 2020",5,"day","unknown"
"6216","Simply unforgetable","Andrew Leo","Feb 2020",5,"returning","unknown"
"6217","Simply unforgetable","Andrew Leo","Feb 2020",5,"impressive","unknown"
"6218","Simply unforgetable","Andrew Leo","Feb 2020",5,"round","unknown"
"6219","A Must-See","Laur","Feb 2020",5,"british","unknown"
"6220","A Must-See","Laur","Feb 2020",5,"museum","unknown"
"6221","A Must-See","Laur","Feb 2020",5,"wellcurated","unknown"
"6222","A Must-See","Laur","Feb 2020",5,"museums","unknown"
"6223","A Must-See","Laur","Feb 2020",5,"world","unknown"
"6224","A Must-See","Laur","Feb 2020",5,"mustsee","unknown"
"6225","A Must-See","Laur","Feb 2020",5,"london","unknown"
"6226","A Must-See","Laur","Feb 2020",5,"mummies","unknown"
"6227","A Must-See","Laur","Feb 2020",5,"pieces","unknown"
"6228","A Must-See","Laur","Feb 2020",5,"parthenon","unknown"
"6229","A Must-See","Laur","Feb 2020",5,"spend","unknown"
"6230","A Must-See","Laur","Feb 2020",5,"days","unknown"
"6231","A Must-See","Laur","Feb 2020",5,"wandering","unknown"
"6232","A Must-See","Laur","Feb 2020",5,"exhibits","unknown"
"6233","A Must-See","Laur","Feb 2020",5,"spectacular","unknown"
"6234","A Must-See","Laur","Feb 2020",5,"left","unknown"
"6235","A Must-See","Laur","Feb 2020",5,"shocked","unknown"
"6236","Trip","Victoria's A","Feb 2020",5,"enter","unknown"
"6237","Trip","Victoria's A","Feb 2020",5,"free","unknown"
"6238","Trip","Victoria's A","Feb 2020",5,"chlidren","unknown"
"6239","Trip","Victoria's A","Feb 2020",5,"adult","unknown"
"6240","Trip","Victoria's A","Feb 2020",5,"recommend","unknown"
"6241","Brilliantly fascinating","Laffaman","Feb 2020",5,"visited","unknown"
"6242","Brilliantly fascinating","Laffaman","Feb 2020",5,"british","unknown"
"6243","Brilliantly fascinating","Laffaman","Feb 2020",5,"museum","unknown"
"6244","Brilliantly fascinating","Laffaman","Feb 2020",5,"visit","unknown"
"6245","Brilliantly fascinating","Laffaman","Feb 2020",5,"london","unknown"
"6246","Brilliantly fascinating","Laffaman","Feb 2020",5,"scraped","unknown"
"6247","Brilliantly fascinating","Laffaman","Feb 2020",5,"surface","unknown"
"6248","Brilliantly fascinating","Laffaman","Feb 2020",5,"troy","unknown"
"6249","Brilliantly fascinating","Laffaman","Feb 2020",5,"exhibition","unknown"
"6250","Brilliantly fascinating","Laffaman","Feb 2020",5,"decided","unknown"
"6251","Brilliantly fascinating","Laffaman","Feb 2020",5,"we’re","unknown"
"6252","Brilliantly fascinating","Laffaman","Feb 2020",5,"delighted","joy"
"6253","Brilliantly fascinating","Laffaman","Feb 2020",5,"exhibition","unknown"
"6254","Brilliantly fascinating","Laffaman","Feb 2020",5,"incredibly","unknown"
"6255","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"british","unknown"
"6256","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"museum","unknown"
"6257","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"houses","unknown"
"6258","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"collection","unknown"
"6259","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"artefacts","unknown"
"6260","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"europe","unknown"
"6261","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"middle","unknown"
"6262","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"east","unknown"
"6263","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"southeast","unknown"
"6264","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"asian","unknown"
"6265","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"subcontinent","unknown"
"6266","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"huge","unknown"
"6267","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"gallery","unknown"
"6268","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"representing","unknown"
"6269","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"greece","unknown"
"6270","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"egypt","unknown"
"6271","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"india","unknown"
"6272","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"china","unknown"
"6273","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"fabulous","unknown"
"6274","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"roman","unknown"
"6275","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"times","unknown"
"6276","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"collections","unknown"
"6277","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"include","unknown"
"6278","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"vast","unknown"
"6279","A treasure house of wonderful art from Europe and Asia","dhruvchandra","Feb 2020",5,"treasures","unknown"
"6280","Plan  to spend most of the day","Marion F","Feb 2020",4,"love","joy"
"6281","Plan  to spend most of the day","Marion F","Feb 2020",4,"musuem","unknown"
"6282","Plan  to spend most of the day","Marion F","Feb 2020",4,"ive","unknown"
"6283","Plan  to spend most of the day","Marion F","Feb 2020",4,"havent","unknown"
"6284","Plan  to spend most of the day","Marion F","Feb 2020",4,"recommend","unknown"
"6285","Plan  to spend most of the day","Marion F","Feb 2020",4,"joining","unknown"
"6286","Plan  to spend most of the day","Marion F","Feb 2020",4,"free","unknown"
"6287","Plan  to spend most of the day","Marion F","Feb 2020",4,"tours","unknown"
"6288","Plan  to spend most of the day","Marion F","Feb 2020",4,"offered","unknown"
"6289","Plan  to spend most of the day","Marion F","Feb 2020",4,"sections","unknown"
"6290","Plan  to spend most of the day","Marion F","Feb 2020",4,"times","unknown"
"6291","Plan  to spend most of the day","Marion F","Feb 2020",4,"posted","unknown"
"6292","Plan  to spend most of the day","Marion F","Feb 2020",4,"enter","unknown"
"6293","Plan  to spend most of the day","Marion F","Feb 2020",4,"sculpture","unknown"
"6294","Plan  to spend most of the day","Marion F","Feb 2020",4,"ceramic","unknown"
"6295","Plan  to spend most of the day","Marion F","Feb 2020",4,"admire","joy"
"6296","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"free","unknown"
"6297","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"huge","unknown"
"6298","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"spent","unknown"
"6299","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"entire","unknown"
"6300","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"day","unknown"
"6301","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"discovering","unknown"
"6302","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"magnificent","unknown"
"6303","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"collections","unknown"
"6304","Spent the Whole Day at this great musuem","IftekharA-Sep2016","Feb 2020",4,"museum","unknown"
"6305","Exhibits worth seeing","Michele B","Feb 2020",5,"extremely","unknown"
"6306","Exhibits worth seeing","Michele B","Feb 2020",5,"exhibits","unknown"
"6307","Exhibits worth seeing","Michele B","Feb 2020",5,"display","unknown"
"6308","Exhibits worth seeing","Michele B","Feb 2020",5,"ages","unknown"
"6309","Exhibits worth seeing","Michele B","Feb 2020",5,"carvings","unknown"
"6310","Exhibits worth seeing","Michele B","Feb 2020",5,"statures","unknown"
"6311","Exhibits worth seeing","Michele B","Feb 2020",5,"preserved","unknown"
"6312","Exhibits worth seeing","Michele B","Feb 2020",5,"blows","unknown"
"6313","Exhibits worth seeing","Michele B","Feb 2020",5,"mind","unknown"
"6314","Exhibits worth seeing","Michele B","Feb 2020",5,"free","unknown"
"6315","Exhibits worth seeing","Michele B","Feb 2020",5,"visit","unknown"
"6316","Exhibits worth seeing","Michele B","Feb 2020",5,"donation","unknown"
"6317","Exhibits worth seeing","Michele B","Feb 2020",5,"amount","unknown"
"6318","Exhibits worth seeing","Michele B","Feb 2020",5,"accepted","unknown"
"6319","Exhibits worth seeing","Michele B","Feb 2020",5,"helps","unknown"
"6320","Exhibits worth seeing","Michele B","Feb 2020",5,"preserve","unknown"
"6321","Exhibits worth seeing","Michele B","Feb 2020",5,"exhibits","unknown"
"6322","Lecture","Mike Theobald","Feb 2020",5,"british","unknown"
"6323","Lecture","Mike Theobald","Feb 2020",5,"museum","unknown"
"6324","Lecture","Mike Theobald","Feb 2020",5,"world","unknown"
"6325","Lecture","Mike Theobald","Feb 2020",5,"renown","unknown"
"6326","Lecture","Mike Theobald","Feb 2020",5,"exhibitions","unknown"
"6327","Lecture","Mike Theobald","Feb 2020",5,"lectures","unknown"
"6328","Lecture","Mike Theobald","Feb 2020",5,"events","unknown"
"6329","Lecture","Mike Theobald","Feb 2020",5,"national","unknown"
"6330","Lecture","Mike Theobald","Feb 2020",5,"treasure","unknown"
"6331","Lecture","Mike Theobald","Feb 2020",5,"excellent","unknown"
"6332","Lecture","Mike Theobald","Feb 2020",5,"positively","unknown"
"6333","Lecture","Mike Theobald","Feb 2020",5,"increase","unknown"
"6334","Lecture","Mike Theobald","Feb 2020",5,"knowledge","unknown"
"6335","Lecture","Mike Theobald","Feb 2020",5,"visitor","unknown"
"6336","World class museum - small bites taken","ready2travel06","Feb 2020",5,"explored","unknown"
"6337","World class museum - small bites taken","ready2travel06","Feb 2020",5,"tudor","unknown"
"6338","World class museum - small bites taken","ready2travel06","Feb 2020",5,"sutton","unknown"
"6339","World class museum - small bites taken","ready2travel06","Feb 2020",5,"hoo","unknown"
"6340","World class museum - small bites taken","ready2travel06","Feb 2020",5,"discovery","unknown"
"6341","World class museum - small bites taken","ready2travel06","Feb 2020",5,"anglosaxon","unknown"
"6342","World class museum - small bites taken","ready2travel06","Feb 2020",5,"artifacts","unknown"
"6343","World class museum - small bites taken","ready2travel06","Feb 2020",5,"informative","unknown"
"6344","World class museum - small bites taken","ready2travel06","Feb 2020",5,"lunch","unknown"
"6345","World class museum - small bites taken","ready2travel06","Feb 2020",5,"cafe","unknown"
"6346","World class museum - small bites taken","ready2travel06","Feb 2020",5,"delicious","unknown"
"6347","Great museum","Serhan","Feb 2020",5,"london","unknown"
"6348","Great museum","Serhan","Feb 2020",5,"galleries","unknown"
"6349","Great museum","Serhan","Feb 2020",5,"children","unknown"
"6350","Great museum","Serhan","Feb 2020",5,"love","joy"
"6351","Great museum","Serhan","Feb 2020",5,"london","unknown"
"6352","Great museum","Serhan","Feb 2020",5,"free","unknown"
"6353","Great museum","Serhan","Feb 2020",5,"entrance","joy"
"6354","Free and fun ","Emma","Feb 2020",4,"it’s","unknown"
"6355","Free and fun ","Emma","Feb 2020",4,"free","unknown"
"6356","Free and fun ","Emma","Feb 2020",4,"donation","unknown"
"6357","Free and fun ","Emma","Feb 2020",4,"recommended","unknown"
"6358","Free and fun ","Emma","Feb 2020",4,"informative","unknown"
"6359","Free and fun ","Emma","Feb 2020",4,"mummy","unknown"
"6360","Free and fun ","Emma","Feb 2020",4,"exhibition","unknown"
"6361","Free and fun ","Emma","Feb 2020",4,"ancient","unknown"
"6362","Free and fun ","Emma","Feb 2020",4,"egypt","unknown"
"6363","Free and fun ","Emma","Feb 2020",4,"section","unknown"
"6364","Free and fun ","Emma","Feb 2020",4,"tremors","unknown"
"6365","Free and fun ","Emma","Feb 2020",4,"popular","unknown"
"6366","So much history!","April R","Feb 2020",5,"museum","unknown"
